"age","income","gender","web_visits","purchased"
33,4285,"Female",2,1
43,3725,"Female",24,0
33,9153,"Male",9,1
19,1037,"Female",14,1
51,3519,"Male",3,0
31,6217,"Female",21,1
47,7471,"Female",26,0
45,6557,"Male",15,1
38,2138,"Male",0,0
40,7920,"Female",3,1
47,3336,"Female",10,1
42,3648,"Female",22,0
56,7976,"Male",25,0
23,9499,"Female",6,0
21,6708,"Female",4,1
20,9280,"Female",8,1
63,8518,"Female",6,0
68,8435,"Female",20,0
63,3464,"Male",15,0
65,3056,"Male",22,0
27,3258,"Female",13,1
45,1647,"Female",6,1
29,6755,"Female",1,1
67,8825,"Male",23,0
20,3388,"Female",0,1
18,8952,"Female",12,0
61,3809,"Male",6,1
66,1123,"Female",0,1
50,6101,"Male",14,0
53,3448,"Female",10,1
68,4599,"Male",7,1
30,1789,"Female",14,0
67,8469,"Male",11,0
32,9410,"Male",28,1
30,9007,"Male",13,0
63,9622,"Male",29,0
47,3677,"Female",1,0
35,6690,"Male",28,1
61,1937,"Male",4,0
67,4263,"Male",11,0
56,1376,"Female",11,1
43,2827,"Female",1,1
53,7206,"Female",6,1
53,7684,"Female",24,0
20,6843,"Female",16,0
42,9378,"Male",14,0
28,7562,"Female",21,0
68,2615,"Male",30,0
47,4791,"Female",2,0
33,9906,"Female",3,0
64,8525,"Female",28,0
28,5205,"Female",2,1
55,1791,"Male",21,0
49,8734,"Male",5,1
48,1717,"Female",18,1
54,3550,"Female",27,1
19,9377,"Male",1,1
39,7737,"Male",21,1
34,7126,"Female",9,0
22,9937,"Male",28,0
68,2379,"Male",10,0
32,5461,"Male",14,1
68,7733,"Female",8,1
49,2543,"Male",17,0
52,8431,"Female",11,1
44,7467,"Female",23,1
39,4714,"Female",2,1
42,1385,"Female",22,0
32,1042,"Male",20,1
52,1030,"Male",22,0
47,4438,"Male",7,0
51,4404,"Female",29,0
22,1317,"Female",24,1
22,6384,"Male",19,0
24,6501,"Female",23,0
19,4780,"Female",28,1
33,3214,"Female",5,1
57,5951,"Male",16,0
40,5693,"Female",24,0
40,2994,"Male",1,0
41,8016,"Female",15,1
38,4307,"Female",1,0
35,7237,"Male",28,0
36,7342,"Female",17,0
26,5787,"Male",25,1
36,6284,"Female",17,0
63,2346,"Female",27,1
36,5213,"Male",25,1
22,4462,"Female",11,1
62,9056,"Female",12,1
33,7715,"Male",19,1
56,9006,"Female",11,1
57,1128,"Female",27,0
49,6175,"Female",25,1
65,8187,"Male",16,1
32,3993,"Male",0,1
43,9860,"Female",5,1
37,5320,"Female",14,0
52,6630,"Male",1,0
48,6378,"Male",7,1
41,7080,"Female",13,1
34,5671,"Female",16,0
24,4597,"Female",4,1
30,9742,"Male",17,1
52,8230,"Female",21,1
30,7219,"Male",14,0
31,2105,"Female",14,1
21,7433,"Male",14,0
42,6876,"Male",29,1
46,6438,"Male",28,1
70,3273,"Female",7,1
33,9582,"Female",10,0
58,1503,"Male",11,0
65,8623,"Male",1,1
26,2929,"Male",6,1
54,7686,"Male",5,0
39,2884,"Female",3,0
63,9741,"Female",11,1
61,6462,"Male",24,0
39,9097,"Female",26,1
41,9996,"Female",20,1
31,6402,"Male",28,0
47,8909,"Male",5,0
62,2669,"Male",24,1
69,2389,"Male",2,0
64,5657,"Male",3,1
57,8203,"Female",6,1
62,5398,"Female",14,1
48,7066,"Female",20,0
56,6289,"Female",30,1
54,5098,"Female",15,1
25,3750,"Male",28,0
64,8599,"Female",4,0
31,2422,"Female",16,1
65,7518,"Female",6,1
18,4192,"Male",5,0
40,2578,"Male",25,0
43,7844,"Male",5,1
63,9923,"Male",27,0
40,7017,"Male",16,1
48,3939,"Female",4,1
38,5887,"Male",25,0
34,9615,"Female",4,1
56,6109,"Female",26,0
24,2415,"Female",24,1
62,9521,"Female",21,1
64,8250,"Male",5,0
29,3985,"Male",1,0
49,9062,"Male",30,0
63,2680,"Female",21,1
36,3985,"Male",5,1
36,5627,"Female",6,1
42,6981,"Female",0,0
34,9301,"Male",26,0
26,6045,"Female",20,1
62,2778,"Female",23,0
63,8228,"Female",21,1
40,6933,"Male",17,0
48,8276,"Female",25,0
55,5319,"Male",17,0
50,7520,"Female",19,0
33,8409,"Female",23,0
25,5115,"Male",3,1
22,4550,"Male",22,1
27,4747,"Female",18,1
58,9808,"Male",22,1
45,4901,"Male",23,1
54,1691,"Male",6,0
63,7297,"Female",23,1
36,4693,"Male",21,0
50,5748,"Female",7,1
33,4220,"Female",21,1
23,4139,"Male",0,1
69,7894,"Male",22,0
25,5184,"Female",25,1
42,3156,"Female",17,1
31,8314,"Female",21,1
48,4795,"Female",12,1
63,4518,"Male",14,0
42,4042,"Female",23,0
25,7600,"Male",11,0
60,9926,"Female",3,0
69,4693,"Female",27,0
41,1552,"Male",1,1
22,6379,"Male",21,1
31,5056,"Female",11,0
50,2511,"Female",27,0
18,4659,"Female",18,1
54,3556,"Male",21,1
52,6439,"Female",8,1
21,8338,"Female",21,1
52,9121,"Male",24,0
63,1807,"Male",27,1
35,5886,"Male",11,1
27,2345,"Female",17,0
29,8521,"Female",6,1
65,3012,"Male",21,1
20,5985,"Male",29,0
43,3513,"Female",27,0
29,2513,"Female",1,1
54,6284,"Female",25,0
62,5807,"Male",26,0
25,5854,"Female",2,1
34,6721,"Male",11,0
22,7696,"Male",6,1
36,8983,"Male",25,1
55,6648,"Male",24,1
49,7142,"Female",14,0
19,4633,"Female",21,0
34,4838,"Male",17,0
66,1824,"Male",23,0
25,9508,"Male",1,1
68,8748,"Male",6,1
35,7013,"Male",17,0
43,1049,"Male",8,1
47,7598,"Female",25,1
36,2450,"Female",19,0
22,3433,"Male",4,0
46,6742,"Male",6,0
46,4057,"Female",15,0
63,1809,"Female",11,1
29,4995,"Female",25,0
18,7779,"Male",21,1
65,5525,"Female",15,0
47,5961,"Female",0,0
67,7575,"Male",29,1
69,4395,"Female",10,0
24,3028,"Female",15,1
22,5495,"Female",3,0
27,1198,"Female",10,0
53,2227,"Male",18,0
25,9760,"Male",13,1
66,3737,"Female",22,0
48,3184,"Female",15,1
22,1549,"Male",17,1
56,4754,"Male",0,0
39,8050,"Male",16,0
29,2757,"Female",25,0
62,9281,"Female",5,0
27,2307,"Female",11,1
46,3215,"Female",24,0
47,4674,"Male",13,1
18,2793,"Female",20,1
64,1380,"Male",26,1
31,9847,"Female",16,1
24,8400,"Female",18,1
51,7279,"Male",23,1
27,6931,"Female",23,1
70,8506,"Male",7,0
32,6075,"Male",0,0
36,1337,"Female",11,0
35,2001,"Male",15,1
63,1543,"Male",10,0
39,5766,"Male",23,1
35,2938,"Female",27,1
68,9691,"Male",7,1
20,7999,"Male",3,0
60,6652,"Female",8,1
69,3783,"Female",22,0
54,1481,"Male",4,0
63,5523,"Male",13,0
35,4671,"Male",26,0
58,2633,"Male",30,0
18,7908,"Female",5,1
56,3637,"Male",2,1
32,1377,"Female",25,1
66,2974,"Female",24,0
23,8386,"Male",23,1
62,4363,"Female",10,1
50,7282,"Male",26,1
55,8163,"Female",20,0
57,7389,"Male",8,1
27,2503,"Male",15,0
51,5659,"Male",12,0
70,1001,"Male",25,0
43,1474,"Female",9,0
35,9381,"Female",5,0
22,4695,"Male",16,1
52,2640,"Male",3,1
23,9338,"Male",7,1
46,2361,"Male",22,0
60,7241,"Male",20,0
26,8586,"Female",20,0
39,2413,"Male",15,0
37,1513,"Male",23,0
64,8941,"Male",10,0
47,9735,"Female",29,1
67,8089,"Male",4,1
56,1241,"Male",0,1
58,3149,"Male",2,1
31,8568,"Female",7,1
46,1140,"Male",29,0
28,1129,"Male",9,1
37,4122,"Female",18,1
34,8398,"Male",13,1
61,6666,"Female",10,1
41,6135,"Female",28,0
61,8647,"Female",3,0
68,6812,"Female",19,1
42,4271,"Female",27,0
30,2655,"Male",29,0
29,3066,"Male",30,1
23,7529,"Female",26,1
20,4944,"Female",14,1
45,7642,"Male",2,1
61,5517,"Female",10,1
61,6869,"Female",11,0
28,3648,"Male",9,0
36,1439,"Male",9,1
28,6157,"Female",13,0
53,7051,"Female",18,1
39,9118,"Female",3,0
28,5814,"Male",25,0
44,6028,"Male",4,0
19,8111,"Male",18,0
56,2696,"Male",0,0
23,5952,"Female",12,1
56,6992,"Male",4,0
53,3707,"Male",19,0
65,7744,"Male",14,1
45,9122,"Male",7,0
46,3512,"Female",11,0
21,5137,"Female",13,0
58,4145,"Female",30,1
22,5294,"Female",15,0
65,1969,"Female",21,1
48,1297,"Female",20,0
60,4936,"Male",2,1
65,7952,"Male",25,1
26,7792,"Male",7,0
36,5455,"Female",27,0
45,4559,"Male",3,0
32,2533,"Male",17,1
28,5453,"Male",29,0
46,6502,"Female",13,0
34,7468,"Female",20,0
58,3374,"Male",24,1
42,7752,"Male",19,1
64,5280,"Female",0,1
29,4404,"Male",1,0
36,5138,"Male",27,1
69,4652,"Male",26,0
24,6527,"Female",26,0
28,4758,"Male",21,0
32,4502,"Male",14,1
26,2980,"Male",15,0
63,1485,"Female",6,0
41,1857,"Male",6,0
36,4071,"Male",23,1
28,8056,"Male",17,0
50,1309,"Male",21,0
26,1520,"Male",28,1
58,3493,"Female",20,1
40,2520,"Female",3,0
34,4095,"Female",7,0
27,3058,"Male",14,1
25,1638,"Male",24,0
35,6336,"Female",17,0
41,6061,"Female",25,1
55,9049,"Male",4,0
42,1619,"Female",12,0
67,9740,"Female",8,1
24,7438,"Female",1,1
56,4539,"Male",10,1
29,4110,"Female",0,0
58,8716,"Male",1,0
33,6973,"Male",8,1
20,1453,"Female",21,1
48,2956,"Female",13,1
52,3023,"Male",26,0
38,2867,"Female",6,0
63,1404,"Male",19,0
51,4629,"Female",24,1
45,1435,"Female",18,1
53,1161,"Female",19,1
43,4915,"Female",5,1
18,4704,"Female",6,0
43,2746,"Male",6,0
38,4994,"Male",29,1
59,4670,"Male",20,1
38,4228,"Male",4,0
55,6016,"Female",17,1
52,3884,"Male",23,0
47,1370,"Male",30,0
29,9684,"Male",12,1
50,3831,"Female",10,1
61,3277,"Female",1,1
30,7076,"Female",20,1
67,3775,"Female",20,0
50,5108,"Male",4,1
41,4314,"Female",20,1
26,4106,"Male",3,1
48,8518,"Female",29,1
49,5622,"Male",9,1
19,4783,"Female",26,1
48,2094,"Female",27,1
44,9579,"Female",11,0
52,8835,"Male",9,0
50,7917,"Male",4,0
40,4313,"Female",25,0
67,5852,"Male",15,1
54,5889,"Male",25,0
27,9087,"Male",16,1
60,9583,"Male",11,1
36,4651,"Female",30,0
33,3985,"Female",22,1
64,5153,"Female",13,0
56,6976,"Female",25,1
49,5982,"Female",15,1
65,3721,"Male",17,0
67,2421,"Female",20,1
36,3721,"Male",7,1
21,9683,"Female",11,0
68,9911,"Female",6,0
52,3605,"Female",3,0
51,1051,"Male",3,0
46,6491,"Male",21,0
30,1323,"Male",22,0
53,8880,"Female",8,1
37,2603,"Male",11,0
55,3928,"Male",16,0
20,9316,"Female",17,0
42,6042,"Male",26,0
38,5838,"Male",15,0
70,2926,"Female",1,1
57,1488,"Female",26,1
22,4993,"Male",10,0
22,2164,"Male",20,0
36,5228,"Female",9,0
61,4756,"Female",0,1
47,4009,"Male",24,1
24,3286,"Male",7,1
63,1347,"Female",29,1
34,5816,"Male",7,1
46,1453,"Female",7,0
51,1288,"Female",23,0
34,8591,"Male",15,1
28,7268,"Female",2,0
31,1727,"Female",24,1
57,3733,"Male",4,0
50,8199,"Male",16,1
51,9175,"Female",15,0
27,6446,"Male",6,1
51,4296,"Female",0,0
55,5041,"Male",6,1
30,7127,"Male",5,0
29,7082,"Male",12,1
52,7398,"Female",8,1
57,8392,"Male",9,1
50,8228,"Female",29,1
63,2785,"Male",15,0
60,9542,"Female",0,0
28,5793,"Male",3,0
25,9306,"Female",9,1
34,4338,"Female",12,0
21,1705,"Female",12,0
29,8401,"Female",4,0
64,1122,"Female",8,0
31,7023,"Female",20,0
68,4639,"Male",17,1
44,3087,"Male",29,0
28,3605,"Female",26,1
66,1377,"Female",15,1
46,4518,"Male",9,0
55,3534,"Male",22,0
61,8450,"Male",28,1
36,5448,"Female",7,0
38,8705,"Male",16,0
66,8788,"Male",4,0
23,6267,"Male",10,0
22,2482,"Female",25,0
66,2715,"Male",3,1
41,9117,"Female",1,1
33,5352,"Female",26,1
26,2001,"Male",22,1
60,2932,"Male",9,1
54,7330,"Male",18,1
31,5920,"Female",8,1
22,6228,"Male",12,0
60,5944,"Male",23,0
47,4481,"Male",12,0
62,4426,"Male",27,0
69,2556,"Male",11,1
21,5566,"Male",8,0
21,9966,"Male",23,0
60,5487,"Female",20,0
49,7707,"Female",21,1
45,8742,"Female",2,1
38,3850,"Female",23,0
69,1520,"Female",7,1
23,1723,"Female",5,1
59,1638,"Male",26,1
37,9405,"Male",13,1
34,3305,"Male",3,1
28,3490,"Female",12,1
57,6950,"Male",20,1
38,2048,"Male",13,1
54,8972,"Male",9,0
49,9037,"Male",9,0
36,8384,"Female",30,0
60,2797,"Male",15,1
18,8148,"Male",1,0
51,2316,"Female",8,1
29,3959,"Male",28,0
31,7379,"Male",24,0
20,9107,"Female",23,0
65,9143,"Male",8,0
37,1228,"Female",16,0
43,5878,"Male",26,0
21,2848,"Male",27,1
21,2483,"Male",29,0
43,8032,"Male",22,0
18,9282,"Female",11,0
42,8443,"Male",29,1
34,2500,"Male",20,1
38,8492,"Female",2,1
53,8148,"Female",17,1
34,7964,"Male",25,0
56,9419,"Female",0,0
22,1475,"Female",3,1
46,7843,"Female",8,0
26,2663,"Female",13,0
48,6843,"Female",28,0
23,6186,"Female",28,0
58,1784,"Female",27,1
48,6484,"Male",18,0
52,6952,"Female",22,0
26,5008,"Male",18,1
66,5537,"Female",1,0
52,6415,"Male",9,1
55,2619,"Male",14,0
35,2961,"Male",26,0
34,4598,"Female",24,1
30,7932,"Female",21,0
61,9214,"Female",28,1
64,9967,"Male",1,1
46,7038,"Female",29,0
59,3772,"Male",1,0
70,4453,"Female",7,0
33,5129,"Female",23,1
50,1232,"Female",26,1
55,7387,"Female",12,1
32,9934,"Female",1,0
44,4524,"Female",5,0
39,7858,"Male",3,0
25,1786,"Male",30,0
18,3614,"Male",27,0
23,7417,"Female",21,1
66,6897,"Female",20,0
39,1472,"Female",12,1
23,6070,"Male",26,1
22,5675,"Male",9,1
43,2349,"Male",26,0
26,5450,"Female",29,1
48,9994,"Female",1,0
59,5003,"Female",10,0
20,3107,"Male",3,0
58,7601,"Male",6,0
49,8912,"Male",25,1
70,1892,"Female",28,0
40,2973,"Female",1,0
35,1306,"Female",28,1
39,1319,"Female",1,0
40,8005,"Male",22,0
68,7289,"Female",18,0
42,8548,"Female",8,0
55,3128,"Male",27,0
47,5391,"Male",23,1
55,7812,"Female",6,1
57,7129,"Female",25,1
21,7531,"Male",23,0
34,2354,"Male",29,1
69,3375,"Female",19,1
23,8528,"Female",17,1
43,6854,"Male",8,1
56,3174,"Female",1,0
49,6015,"Male",9,1
44,1013,"Male",15,1
56,6611,"Female",28,0
28,2625,"Female",2,0
38,8695,"Male",9,1
50,4997,"Female",25,0
68,2505,"Female",20,1
25,9975,"Female",2,0
34,4156,"Male",30,0
47,1241,"Female",14,0
31,3706,"Male",11,0
41,6930,"Male",4,0
24,1976,"Male",19,0
20,7298,"Male",23,1
50,1024,"Male",27,1
41,4593,"Female",2,0
32,7626,"Female",21,0
44,8091,"Female",17,1
41,1072,"Female",25,1
40,9221,"Male",11,0
63,5842,"Male",15,1
44,2108,"Male",16,0
29,4405,"Male",14,1
66,2956,"Male",30,0
25,5237,"Female",21,0
50,4060,"Male",14,1
39,9572,"Male",13,0
51,6417,"Male",2,0
22,4924,"Male",26,1
30,5415,"Female",15,0
36,1918,"Female",18,0
48,7704,"Male",8,1
43,2207,"Female",5,0
37,9316,"Female",26,1
46,6210,"Female",19,0
26,3397,"Male",15,1
33,2511,"Male",1,1
38,2172,"Female",11,0
50,8005,"Male",3,0
66,4054,"Female",25,0
67,9382,"Female",27,0
59,2864,"Male",6,0
26,9708,"Female",26,1
28,2733,"Female",12,1
18,9030,"Female",11,1
51,3791,"Male",27,1
28,5289,"Female",9,0
42,5266,"Female",16,0
66,3408,"Female",4,1
31,7548,"Male",12,1
67,4793,"Male",4,1
48,6889,"Female",29,1
31,9301,"Male",23,0
37,3101,"Female",16,1
57,3290,"Female",5,1
41,2358,"Female",8,1
54,4716,"Female",22,0
58,6918,"Female",9,1
46,6927,"Male",18,1
27,8290,"Male",30,1
66,7130,"Male",21,0
69,9456,"Female",6,1
24,6718,"Male",30,1
39,9821,"Male",16,1
61,3122,"Male",28,1
49,1122,"Female",19,0
28,7112,"Female",12,1
35,3713,"Female",20,1
29,8419,"Male",14,0
24,7634,"Male",18,1
20,3061,"Male",29,0
63,3562,"Male",14,1
35,6808,"Male",25,1
65,2828,"Female",4,0
66,2308,"Female",3,1
23,2868,"Male",23,1
47,5598,"Male",9,0
23,9468,"Male",18,1
53,1331,"Male",20,1
70,3041,"Female",4,1
46,5063,"Male",13,0
54,3881,"Male",18,1
63,5034,"Male",11,0
59,7275,"Female",1,0
57,5897,"Male",11,0
59,6677,"Male",7,1
63,5723,"Male",27,1
46,6259,"Female",8,1
64,9490,"Male",3,0
68,8797,"Female",26,1
49,9149,"Male",22,0
18,5920,"Female",7,1
51,3092,"Male",1,0
32,7128,"Female",14,0
27,2486,"Male",29,0
22,7142,"Female",12,0
22,6775,"Female",2,1
34,9179,"Female",12,0
66,9611,"Female",30,1
67,4233,"Female",2,1
19,3466,"Male",18,0
44,5780,"Female",22,1
28,3426,"Female",12,1
54,9320,"Male",19,1
34,1607,"Male",1,0
63,5153,"Female",30,1
52,9436,"Female",26,1
59,2088,"Male",12,1
30,1957,"Female",1,1
47,5975,"Male",14,1
48,3679,"Male",14,0
68,8320,"Male",11,1
51,6787,"Female",14,0
34,5867,"Female",24,0
26,2128,"Male",30,0
68,2569,"Male",23,0
67,6877,"Female",29,1
26,9724,"Male",26,1
39,9098,"Male",2,1
63,8777,"Female",19,0
64,5264,"Male",26,1
49,1192,"Female",28,1
55,8338,"Male",18,1
57,6384,"Male",7,0
69,1560,"Male",21,1
19,4771,"Male",5,0
18,1923,"Male",24,1
35,3271,"Female",21,0
24,3920,"Female",1,1
44,9186,"Female",4,1
24,4255,"Female",13,1
53,8375,"Female",3,0
22,5647,"Male",15,1
28,2906,"Male",9,0
44,8035,"Female",6,1
48,8712,"Female",7,1
59,5249,"Male",26,1
28,3881,"Female",19,0
45,9286,"Male",11,1
50,3264,"Male",0,0
59,4485,"Male",17,0
49,2769,"Male",2,1
40,4293,"Female",16,0
38,6793,"Male",14,0
61,5658,"Male",23,1
56,8038,"Female",7,1
54,2328,"Female",4,0
49,5637,"Female",12,0
67,1026,"Female",21,0
57,9750,"Female",20,1
32,4636,"Male",19,1
49,5735,"Male",10,0
24,3414,"Male",30,1
31,6800,"Male",7,0
59,7546,"Female",22,1
65,4868,"Female",26,0
42,4109,"Female",20,0
20,4673,"Male",20,0
40,4893,"Male",3,1
28,1722,"Male",11,1
48,4346,"Female",23,1
20,8352,"Male",28,1
25,2209,"Male",9,0
44,3965,"Male",11,1
44,2585,"Male",14,1
66,6720,"Male",8,0
42,3406,"Female",2,0
45,6690,"Male",25,0
45,7316,"Male",25,0
30,9390,"Female",11,1
32,6654,"Female",0,0
61,1959,"Male",14,1
58,4560,"Female",5,1
68,3686,"Female",14,0
68,6117,"Female",30,1
48,6165,"Female",19,0
55,1381,"Male",18,1
30,7862,"Male",17,1
58,8884,"Male",24,0
28,4357,"Female",0,0
63,9958,"Female",7,1
68,8176,"Male",4,0
70,7289,"Female",10,1
67,5415,"Female",20,1
39,5195,"Female",4,1
41,4626,"Female",10,1
70,7322,"Female",9,1
62,2870,"Male",25,0
29,5018,"Male",22,0
68,4674,"Female",20,0
61,3726,"Male",21,1
43,8271,"Female",17,0
70,1403,"Male",25,0
37,7651,"Male",20,0
53,8782,"Female",1,0
45,9535,"Male",17,0
33,8652,"Male",19,1
66,4185,"Male",27,0
61,7990,"Female",0,0
19,8857,"Male",22,0
54,7139,"Male",17,0
36,4939,"Male",1,1
30,9130,"Female",2,1
56,4840,"Male",26,0
47,7806,"Female",12,0
22,6151,"Male",10,1
24,4755,"Female",8,0
33,9677,"Female",7,1
61,2064,"Male",20,0
60,5903,"Female",25,1
36,2602,"Male",1,1
55,4120,"Male",10,0
43,2553,"Male",24,1
61,2851,"Male",16,1
62,4489,"Male",2,1
55,3492,"Male",26,0
27,7950,"Female",30,1
57,3740,"Female",0,0
27,5728,"Female",9,1
55,5520,"Male",11,1
44,5545,"Female",30,0
68,1476,"Female",26,0
46,4511,"Female",14,1
47,1193,"Male",26,0
40,1396,"Male",0,1
66,8478,"Male",3,0
38,8326,"Female",1,0
19,7526,"Male",20,0
40,4067,"Female",14,1
36,5639,"Female",23,0
36,8159,"Female",10,1
69,8492,"Male",17,1
30,7296,"Female",28,0
50,2803,"Male",15,1
55,2004,"Male",22,0
54,9750,"Female",26,0
67,9038,"Male",29,1
24,4164,"Male",2,0
43,1959,"Female",24,1
34,1405,"Male",7,1
64,6765,"Female",27,1
54,7521,"Male",20,0
54,9700,"Female",12,1
49,4884,"Female",0,1
62,7797,"Female",13,0
57,7457,"Male",4,1
68,3266,"Female",23,0
50,8508,"Male",29,0
53,5495,"Female",26,1
67,3591,"Female",11,0
21,8253,"Female",0,1
57,4877,"Female",1,1
45,3984,"Male",30,1
38,1223,"Female",29,0
40,2950,"Female",5,0
53,1728,"Female",26,1
35,9496,"Female",23,1
63,2366,"Female",27,0
45,1524,"Female",2,0
48,3587,"Male",17,1
29,5719,"Male",23,0
28,1261,"Female",1,0
41,2050,"Female",2,1
47,3957,"Female",27,0
28,8412,"Female",9,1
41,8855,"Male",5,1
34,6951,"Female",4,1
40,5035,"Male",22,0
51,9781,"Female",11,0
27,5332,"Male",12,0
21,7606,"Male",8,1
23,2443,"Male",21,1
27,9764,"Male",13,1
36,5850,"Female",9,0
55,8473,"Female",1,1
58,7168,"Male",2,0
45,2981,"Male",8,1
65,7095,"Male",19,1
62,6917,"Female",9,1
26,5356,"Female",20,0
24,9400,"Male",8,1
68,8991,"Male",27,1
41,1958,"Male",27,1
59,8566,"Male",12,1
35,1682,"Male",19,1
41,9209,"Female",15,0
25,8933,"Female",21,0
33,8766,"Male",27,1
64,3039,"Male",13,0
35,1906,"Male",18,1
46,4715,"Female",17,0
66,6719,"Male",25,0
42,1304,"Male",8,1
33,4568,"Male",20,0
22,6166,"Male",23,0
40,6796,"Male",27,0
20,4634,"Male",3,0
23,2035,"Male",3,1
42,1104,"Male",7,0
36,2357,"Male",5,1
28,7706,"Male",15,0
60,7269,"Female",27,0
29,8452,"Female",6,0
50,5172,"Female",29,0
25,1769,"Male",6,0
24,8367,"Male",16,1
32,5650,"Male",14,1
54,2026,"Male",5,1
52,8655,"Female",21,1
24,6012,"Male",15,0
30,4033,"Female",9,0
37,9364,"Male",7,1
26,2236,"Female",22,1
70,5369,"Female",22,0
29,5204,"Female",23,1
31,6377,"Male",17,1
56,8830,"Male",23,1
45,8438,"Female",30,1
26,1650,"Female",28,1
49,8600,"Female",23,0
53,2051,"Female",23,1
36,8484,"Male",26,1
58,5004,"Male",27,0
51,4097,"Female",24,0
66,2573,"Female",28,1
29,9974,"Female",12,0
31,6547,"Female",19,1
27,5155,"Female",17,1
56,7487,"Female",11,0
33,7391,"Female",28,0
51,8893,"Female",4,0
27,6247,"Female",7,1
68,7430,"Female",23,0
19,9757,"Female",21,1
38,3777,"Female",23,1
25,5202,"Female",12,1
50,7697,"Female",28,0
50,5712,"Female",14,1
32,2739,"Female",11,0
41,9155,"Male",12,1
35,9223,"Female",21,1
52,6402,"Female",18,1
33,5172,"Male",20,0
21,8284,"Male",3,1
56,8530,"Male",3,0
51,7954,"Female",5,0
63,7045,"Male",25,0
45,8356,"Female",11,0
53,1957,"Female",0,0
66,7358,"Female",12,0
36,3376,"Female",17,0
40,8428,"Female",17,1
25,2602,"Male",20,1
36,4759,"Male",25,1
24,3115,"Female",22,0
29,5685,"Male",24,0
19,8861,"Female",11,1
35,5571,"Male",1,1
65,8627,"Female",19,1
40,9237,"Male",25,1
66,2272,"Male",23,0
28,2595,"Male",19,1
19,4433,"Female",14,1
63,9479,"Female",28,1
42,4235,"Male",15,1
42,1256,"Male",11,1
34,7629,"Male",24,1
39,4601,"Male",9,1
30,2926,"Female",1,1
39,9920,"Female",27,1
42,4988,"Male",18,1
26,8716,"Male",6,0
64,2985,"Female",23,0
52,2680,"Male",27,1
41,5424,"Male",17,1
55,2952,"Female",25,0
59,9085,"Female",8,0
29,4976,"Male",17,0
32,2638,"Male",25,1
58,4865,"Male",17,0
32,8843,"Male",9,1
53,2051,"Male",17,0
42,3732,"Female",15,0
58,8446,"Female",29,0
22,7835,"Male",23,1
31,2121,"Female",15,1
34,5965,"Female",5,0
19,6929,"Female",2,0
68,3536,"Male",29,1
54,6468,"Female",4,1
41,9907,"Female",14,1
28,1573,"Male",8,1
50,1206,"Male",13,0
24,5471,"Female",29,0
32,3395,"Female",7,0
43,5764,"Female",22,0
54,6364,"Female",18,0
40,3558,"Male",2,0
28,9283,"Male",9,1
65,6031,"Male",20,1
42,8661,"Female",11,0
27,3879,"Male",27,0
51,8296,"Female",25,1
45,6043,"Female",15,0
23,3933,"Female",27,0
29,4327,"Male",26,0
36,1109,"Female",21,0
61,2151,"Female",20,1
52,5300,"Female",3,0
25,9903,"Male",26,1
45,9829,"Female",14,1
62,2777,"Male",3,0
65,2776,"Female",14,1
19,5860,"Female",15,0
30,4028,"Female",26,0
62,3126,"Male",8,0
70,6048,"Male",22,0
55,7511,"Female",13,0
36,8033,"Female",17,0
48,4426,"Female",11,1
28,4708,"Female",15,1
61,3693,"Female",6,1
28,5096,"Female",4,1
46,5282,"Female",9,1
50,9545,"Male",26,1
44,3858,"Male",3,1
42,3198,"Female",22,1
25,6228,"Male",17,1
50,7440,"Female",6,0
45,9997,"Female",17,1
57,2250,"Female",25,0
61,8911,"Female",26,0
25,5473,"Male",30,0
33,8684,"Female",26,0
27,9080,"Male",9,1
32,6137,"Male",3,0
59,1003,"Male",4,1
41,6285,"Male",7,0
57,2552,"Female",7,0
45,1118,"Female",12,1
57,3556,"Male",3,0
19,3006,"Male",2,1
63,3414,"Female",1,1
35,9383,"Male",21,0
28,2185,"Male",11,0
19,3518,"Female",25,0
36,6348,"Female",29,1
65,2975,"Female",24,0
19,9783,"Male",23,1
58,7401,"Female",1,1
40,8504,"Male",14,1
22,7173,"Female",30,0
23,3647,"Female",25,0
67,2165,"Female",19,1
34,4845,"Female",28,0
44,6694,"Female",16,0
29,3382,"Male",1,0
32,6355,"Female",27,1
51,3850,"Female",5,1
31,8424,"Male",29,0
19,2215,"Male",12,1
33,3303,"Male",24,0
32,5873,"Male",14,0
27,9622,"Female",9,0
70,6234,"Male",26,0
41,8723,"Female",5,1
44,2751,"Male",4,0
20,6722,"Male",18,0
51,9523,"Female",21,0
60,9580,"Female",4,0
57,3001,"Female",1,0
47,9752,"Female",2,1
33,1433,"Male",12,0
26,5415,"Female",1,1
64,9014,"Male",16,1
30,5400,"Female",11,1
44,3945,"Female",19,0
35,3331,"Female",17,1
64,8008,"Male",27,1
61,1056,"Male",7,0
70,9286,"Female",4,1
26,9104,"Male",25,0
52,6525,"Female",27,0
62,8379,"Male",6,0
26,8723,"Female",27,0
65,5394,"Male",21,1
22,6917,"Female",9,1
57,6819,"Female",24,0
45,3666,"Male",14,0
35,6036,"Female",22,1
23,9048,"Male",13,0
57,4360,"Female",20,0
60,9668,"Male",10,0
60,9737,"Female",20,0
39,2329,"Female",9,1
43,5868,"Male",19,0
55,1583,"Female",11,1
53,6457,"Male",2,0
32,8634,"Female",25,0
